attraction_id,name,country,province,city,location,price,rating
2869,toulouse_like_a_local:_customized_private_tour,europe,france,occitanie,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2870,frankfurt_like_a_local:_customized_private_tour,europe,germany,hesse,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2871,belfast_like_a_local:_customized_private_tour,europe,united_kingdom_(uk),northern_ireland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2872,porto_like_a_local:_customized_private_tour,europe,portugal,northern_portugal,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2873,90_minute_private_vacation_photography_session_with_local_photographer_in_venice,europe,italy,veneto,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2874,120_minute_private_vacation_photography_session_with_local_photographer_in_venice,europe,italy,veneto,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
2875,rotterdam_like_a_local:_customized_private_tour,europe,the_netherlands,south_holland_province,"{'lat': 54.5259614, 'lng': 15.2551187}",54.1,-1.0
2876,best_of_vancouver_private_evening_city_tour,canada,british_columbia,vancouver,nil,157.5,-1.0
2877,trondheim_like_a_local:_customized_private_tour,europe,norway,central_norway,"{'lat': 54.5259614, 'lng': 15.2551187}",54.1,-1.0
2878,naples_like_a_local:_customized_private_tour,europe,italy,campania,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2879,customized_private_tour_of_manchester,europe,united_kingdom_(uk),england,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2880,madrid_like_a_local:_customized_private_tour,europe,spain,community_of_madrid,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2881,vienna_like_a_local:_customized_private_tour,europe,austria,vienna_region,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,5.0
2882,valencia_like_a_local:_customized_private_tour,europe,spain,valencian_country,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2883,fort_langley_magical_mystery_&_vineyard_explorer_private_tour,canada,british_columbia,vancouver,nil,150.0,-1.0
2884,victoria_full-day_private_tour,canada,british_columbia,vancouver_island,"{'lat': 49.2650247, 'lng': -123.1124489}",-1.0,-1.0
2885,whistler_full-day_private_tour_from_vancouver,canada,british_columbia,vancouver,"{'lat': 49.2650247, 'lng': -123.1124489}",-1.0,5.0
2886,private_tour:_sea_to_sky_corridor_adventure,canada,british_columbia,vancouver,"{'lat': 49.2650247, 'lng': -123.1124489}",-1.0,-1.0
2887,private_sightseeing_tour:_sea_to_sky_magic_(6_hrs),canada,british_columbia,whistler,"{'lat': 49.2043733, 'lng': -122.9339129}",638.0,5.0
2888,zurich_like_a_local:_customized_private_tour,europe,switzerland,canton_of_zurich,"{'lat': 54.5259614, 'lng': 15.2551187}",54.1,-1.0
2889,warsaw_like_a_local:_customized_private_tour,europe,poland,central_poland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2890,wroclaw_like_a_local:_customized_private_tour,europe,poland,southern_poland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2891,caribbean_dreams_negril_private_party_hopper,caribbean,jamaica,westmoreland_parish,"{'lat': 19.7732678, 'lng': -70.4950612}",80.43,-1.0
2892,your_wild_escape_package,canada,british_columbia,things_to_do_in_skookumchuck,nil,249.0,-1.0
2893,one_night_getaway,canada,british_columbia,things_to_do_in_skookumchuck,nil,99.0,-1.0
2894,wilderness_getaway,canada,british_columbia,things_to_do_in_skookumchuck,nil,199.0,-1.0
2895,vancouver_private_wine_tasting_tour,canada,british_columbia,vancouver,nil,250.0,5.0
2896,60_minute_private_vacation_photography_session_with_local_photographer_in_playa_del_carmen,mexico,yucatan_peninsula,quintana_roo,nil,477.13,-1.0
2897,90_minute_private_vacation_photography_session_with_local_photographer_in_kauai,united_states,hawaii_(hi),kauai,nil,681.61,-1.0
2898,120_minute_private_vacation_photography_session_with_local_photographer_in_kauai,united_states,hawaii_(hi),kauai,nil,886.09,-1.0
2899,90_minute_private_vacation_photography_session_with_local_photographer_in_playa_del_carmen,mexico,yucatan_peninsula,quintana_roo,nil,681.61,5.0
2900,90_minute_private_vacation_photography_session_with_local_photographer_in_dubrovnik,europe,croatia,dalmatia,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2901,120_minute_private_vacation_photography_session_with_local_photographer_in_dubrovnik,europe,croatia,dalmatia,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
2902,30_minute_private_vacation_photography_session_with_local_photographer_in_dubrovnik,europe,croatia,dalmatia,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
2903,60_minute_private_vacation_photography_session_with_local_photographer_in_dubrovnik,europe,croatia,dalmatia,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
2904,120_minute_private_vacation_photography_session_with_local_photographer_in_dublin,europe,ireland,province_of_leinster,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
2905,30_minute_private_vacation_photography_session_with_local_photographer_in_playa_del_carmen,mexico,yucatan_peninsula,quintana_roo,nil,340.8,-1.0
2906,90_minute_private_vacation_photography_session_with_local_photographer_in_dublin,europe,ireland,province_of_leinster,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2907,30_minute_private_vacation_photography_session_with_local_photographer_in_reykjavik,europe,iceland,capital_region,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
2908,90_minute_private_vacation_photography_session_with_local_photographer_in_reykjavik,europe,iceland,capital_region,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2909,30_minute_private_vacation_photography_session_with_local_photographer_in_dublin,europe,ireland,province_of_leinster,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
2910,60_minute_private_vacation_photography_session_with_local_photographer_in_dublin,europe,ireland,province_of_leinster,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
2911,60_minute_private_vacation_photography_session_with_local_photographer_in_reykjavik,europe,iceland,capital_region,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
2912,private_tour_and_transfer_from_niagara_falls_to_toronto_international_airport,canada,ontario,niagara_falls,nil,289.0,-1.0
2913,private_day_tour_to_niagara_falls_from_toronto,canada,ontario,toronto,nil,270.0,5.0
2914,private_tour_and_transfer_from_niagara_falls_to_hamilton_international_airport,canada,ontario,niagara_falls,nil,209.0,-1.0
2915,bilbao_like_a_local:_customized_private_tour,europe,spain,basque_country,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2916,private_tour:_capilano_suspension_bridge_and_grouse_mountain,canada,british_columbia,vancouver,nil,332.91,5.0
2917,riga_like_a_local:_customized_private_tour,europe,latvia,riga_region,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2918,private_tour:_victoria_and_butchart_gardens_from_vancouver,canada,british_columbia,vancouver,nil,451.79,5.0
2919,"skiing_for_beginner,_snow_tubing_or_snowshoeing_tour_from_toronto_private_tour",canada,ontario,toronto,nil,599.0,-1.0
2920,90_minute_private_vacation_photography_session_with_local_photographer_in_santorini,europe,greece,south_aegean,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2921,30_minute_private_vacation_photography_session_with_local_photographer_in_santorini,europe,greece,south_aegean,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,5.0
2922,120_minute_private_vacation_photography_session_with_local_photographer_in_santorini,europe,greece,south_aegean,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,5.0
2923,60_minute_private_vacation_photography_session_with_local_photographer_in_santorini,europe,greece,south_aegean,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
2924,30_minute_private_vacation_photography_session_with_local_photographer_in_london,europe,united_kingdom_(uk),england,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
2925,60_minute_private_vacation_photography_session_with_local_photographer_in_rome,europe,italy,lazio,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
2926,30_minute_private_vacation_photography_session_with_local_photographer_in_rome,europe,italy,lazio,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
2927,90_minute_private_vacation_photography_session_with_local_photographer_in_rome,europe,italy,lazio,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
2928,nice_like_a_local:_customized_private_tour,europe,france,provence-alpes-cote_d'azur,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2929,marseille_like_a_local:_customized_private_tour,europe,france,provence-alpes-cote_d'azur,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2930,new_york_like_a_local:_customized_private_tour,united_states,new_york_(ny),new_york_city,nil,47.71,-1.0
2931,toronto_like_a_local:_customized_private_tour,canada,ontario,toronto,nil,35.0,3.0
2932,quebec_like_a_local:_customized_private_tour,canada,quebec,quebec_city,nil,35.0,-1.0
2933,deluxe_vancouver_city_and_great_outdoors_private_tour,canada,british_columbia,vancouver,"{'lat': 49.2650247, 'lng': -123.1124489}",877.57,5.0
2934,quebec_city_private_walking_tour_-_the_history_of_french_&_british_america,canada,quebec,quebec_city,"{'lat': 46.7561139, 'lng': -71.1790215}",130.0,5.0
2935,paris_like_a_local:_customized_private_tour,europe,france,ile-de-france,"{'lat': 54.5259614, 'lng': 15.2551187}",54.1,-1.0
2936,ultimate_thousand_islands_helicopter_tour,canada,ontario,things_to_do_in_gananoque,"{'lat': 44.3474018, 'lng': -76.1751743}",522.0,5.0
2937,barcelona_like_a_local:_customized_private_tour,europe,spain,catalonia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2938,"waterfalls,_cathedral_grove_rainforest,_and_coombs_private_tour_with_hiking",canada,british_columbia,vancouver_island,nil,650.0,-1.0
2939,dubai_like_a_local:_customized_private_tour,middle_east,united_arab_emirates,emirate_of_dubai,"{'lat': 29.2985278, 'lng': 42.5509603}",40.9,-1.0
2940,bogotá_like_a_local:_customized_private_tour,south_america,colombia,bogota,"{'lat': -8.783195, 'lng': -55.491477}",40.9,-1.0
2941,half_day_private_niagara_tour_with_meal_&_hornblower,canada,ontario,toronto,nil,380.0,-1.0
2942,private_tour_of_niagara_falls_with_lunch_and_boat_in_luxury_car,canada,ontario,niagara_falls,nil,420.0,4.0
2943,singapore_like_a_local:_customized_private_tour,asia,singapore,singapore,"{'lat': 34.047863, 'lng': 100.6196553}",47.71,-1.0
2944,mumbai_like_a_local:_customized_private_tour,asia,india,maharashtra,"{'lat': 34.047863, 'lng': 100.6196553}",40.9,-1.0
2945,seoul_like_a_local:_customized_private_tour,asia,south_korea,seoul,"{'lat': 34.047863, 'lng': 100.6196553}",47.71,-1.0
2946,ottawa_like_a_local:_customized_private_tour,canada,ontario,ottawa,nil,35.0,-1.0
2947,vancouver_like_a_local:_customized_private_tour,canada,british_columbia,vancouver,nil,35.0,-1.0
2948,private_tour_and_transfer_from_toronto_to_niagara_falls,canada,ontario,toronto,nil,329.0,-1.0
2949,"lighthouse,_winery_&_brewery_private_tour_for_7-12_passengers",canada,prince_edward_island,charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",575.0,-1.0
2950,island_scenic_&_anne_of_green_gables_private_tour_for_7_-_12_passengers,canada,prince_edward_island,charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",545.0,5.0
2951,red_sand_cliffs_and_the_confederation_bridge_private_tour_for_7_-_12_passengers,canada,prince_edward_island,charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",460.0,-1.0
2952,the_great_sea_glass_&_seashell_hunt_private_tour_for_7_-_12_passengers,canada,prince_edward_island,charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",460.0,-1.0
2953,island's_finest_private_tour_for_7_-_12_passengers,canada,prince_edward_island,charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",635.0,-1.0
2954,discover_sooke_to_port_renfrew,canada,british_columbia,vancouver_island,nil,650.0,-1.0
2955,edinburgh_like_a_local:_customized_private_tour,europe,united_kingdom_(uk),scotland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2956,cagliari_like_a_local:_customized_private_tour,europe,italy,sardinia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2957,ljubljana_like_a_local:_customized_private_tour,europe,slovenia,upper_carniola_region,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2958,athens_like_a_local:_customized_private_tour,europe,greece,attica,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2959,hamburg_like_a_local:_customized_private_tour,europe,germany,hamburg,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2960,leipzig_like_a_local:_customized_private_tour,europe,germany,saxony,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2961,stavanger_like_a_local:_customized_private_tour,europe,norway,western_norway,"{'lat': 54.5259614, 'lng': 15.2551187}",54.1,-1.0
2962,glasgow_like_a_local:_customized_private_tour,europe,united_kingdom_(uk),scotland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2963,toronto_city_tour:_york_to_the_6ix_-_a_locally_guided_downtown_walking_tour,canada,ontario,toronto,"{'lat': 43.753672, 'lng': -79.6089756}",250.0,5.0
2964,private_boat_tour_on_the_st-lawrence_river_at_the_old_port_of_montreal,canada,quebec,montreal,nil,224.2,5.0
2965,60_minute_private_vacation_photography_session_with_photographer_in_palm_springs,united_states,california_(ca),california_desert,nil,477.13,-1.0
2966,90_minute_private_vacation_photography_session_with_photographer_in_palm_springs,united_states,california_(ca),california_desert,nil,681.61,-1.0
2967,30_minute_private_vacation_photography_session_with_photographer_in_palm_springs,united_states,california_(ca),california_desert,nil,340.8,-1.0
2968,60_minute_private_vacation_photography_session_with_photographer_in_washington_dc,united_states,district_of_columbia_(dc),washington_dc,nil,477.13,5.0
2969,90_minute_private_vacation_photography_session_with_photographer_in_washington_dc,united_states,district_of_columbia_(dc),washington_dc,nil,681.61,5.0
2970,120_minute_private_vacation_photography_session_with_photographer_in_palm_springs,united_states,california_(ca),california_desert,nil,886.09,-1.0
2971,30_minute_private_vacation_photography_session_with_photographer_in_washington_dc,united_states,district_of_columbia_(dc),washington_dc,nil,340.8,-1.0
2972,90_minute_private_vacation_photography_session_with_photographer_in_seattle,united_states,washington_(wa),seattle,nil,681.61,-1.0
2973,120_minute_private_vacation_photography_session_with_photographer_in_washington_dc,united_states,district_of_columbia_(dc),washington_dc,nil,886.09,-1.0
2974,30_minute_private_vacation_photography_session_with_photographer_in_seattle,united_states,washington_(wa),seattle,nil,340.8,-1.0
2975,90_minute_private_vacation_photography_session_with_photographer_in_banff,canada,alberta,canadian_rockies,"{'lat': 48.428331, 'lng': -123.3691939}",681.61,-1.0
2976,120_minute_private_vacation_photography_session_with_photographer_in_banff,canada,alberta,canadian_rockies,"{'lat': 48.428331, 'lng': -123.3691939}",886.09,-1.0
2977,120_minute_private_vacation_photography_session_with_photographer_in_seattle,united_states,washington_(wa),seattle,nil,886.09,-1.0
2978,vancouver_half_day_private_tour,canada,british_columbia,vancouver,"{'lat': 49.2602186, 'lng': -123.0201111}",520.0,-1.0
2979,odessa_like_a_local:_customized_private_tour,europe,ukraine,odessa_oblast,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2980,karlovy_vary_like_a_local:_customized_private_tour,europe,czech_republic,bohemia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2981,la_rochelle_like_a_local:_customized_private_tour,europe,france,nouvelle-aquitaine,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2982,krakow_like_a_local:_customized_private_tour,europe,poland,southern_poland,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2983,vladivostok_like_a_local:_customized_private_tour,europe,russia,central_russia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2984,dusseldorf_like_a_local:_customized_private_tour,europe,germany,north_rhine-westphalia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2985,zagreb_like_a_local:_customized_private_tour,europe,croatia,central_croatia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2986,tbilisi_like_a_local:_customized_private_tour,europe,georgia,tbilisi,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2987,siena_like_a_local:_customized_private_tour,europe,italy,tuscany,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2988,bari_like_a_local:_customized_private_tour,europe,italy,puglia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2989,dresden_like_a_local:_customized_private_tour,europe,germany,saxony,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2990,kaunas_like_a_local:_customized_private_tour,europe,lithuania,kaunas_county,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2991,skopje_like_a_local:_customized_private_tour,europe,republic_of_macedonia,skopje_region,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2992,120_minute_private_vacation_photography_session_with_local_photographer_in_kona,united_states,hawaii_(hi),island_of_hawaii,nil,886.09,-1.0
2993,30_minute_private_vacation_photography_session_with_local_photographer_in_vancouver,canada,british_columbia,vancouver,"{'lat': 48.428331, 'lng': -123.3691939}",340.8,-1.0
2994,ibiza_like_a_local:_customized_private_tour,europe,spain,balearic_islands,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
2995,90_minute_private_vacation_photography_session_with_local_photographer_in_kona,united_states,hawaii_(hi),island_of_hawaii,nil,681.61,-1.0
2996,120_minute_private_vacation_photography_session_with_local_photographer_in_vancouver,canada,british_columbia,vancouver,"{'lat': 48.428331, 'lng': -123.3691939}",886.09,5.0
2997,30_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,africa,south_africa,western_cape,"{'lat': -8.783195, 'lng': 34.508523}",340.8,-1.0
2998,60_minute_private_vacation_photography_session_with_local_photographer_in_vancouver,canada,british_columbia,vancouver,"{'lat': 48.428331, 'lng': -123.3691939}",477.13,-1.0
2999,120_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,africa,south_africa,western_cape,"{'lat': -8.783195, 'lng': 34.508523}",886.09,-1.0
3000,60_minute_private_vacation_photography_session_with_local_photographer_in_kona,united_states,hawaii_(hi),island_of_hawaii,nil,477.13,-1.0
3001,60_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,africa,south_africa,western_cape,"{'lat': -8.783195, 'lng': 34.508523}",477.13,5.0
3002,90_minute_private_vacation_photography_session_with_local_photographer_in_cape_town,africa,south_africa,western_cape,"{'lat': -8.783195, 'lng': 34.508523}",681.61,-1.0
3003,60_minute_private_vacation_photography_session_with_local_photographer_in_dubai,middle_east,united_arab_emirates,emirate_of_dubai,"{'lat': 29.2985278, 'lng': 42.5509603}",340.8,-1.0
3004,90_minute_private_vacation_photography_session_with_local_photographer_in_dubai,middle_east,united_arab_emirates,emirate_of_dubai,"{'lat': 29.2985278, 'lng': 42.5509603}",681.61,-1.0
3005,120_minute_private_vacation_photography_session_with_local_photographer_in_miami,united_states,florida_(fl),miami,nil,886.09,-1.0
3006,30_minute_private_vacation_photography_session_with_local_photographer_in_dubai,middle_east,united_arab_emirates,emirate_of_dubai,"{'lat': 29.2985278, 'lng': 42.5509603}",340.8,-1.0
3007,120_minute_private_vacation_photography_session_with_local_photographer_in_lake_como,europe,italy,lombardy,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
3008,60_minute_private_vacation_photography_session_with_local_photographer_in_lake_como,europe,italy,lombardy,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3009,90_minute_private_vacation_photography_session_with_local_photographer_in_miami,united_states,florida_(fl),miami,nil,681.61,-1.0
3010,30_minute_private_vacation_photography_session_with_local_photographer_in_lake_como,europe,italy,things_to_do_in_lake_como,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3011,30_minute_private_vacation_photography_session_with_local_photographer_in_miami,united_states,florida_(fl),miami,nil,340.8,5.0
3012,60_minute_private_vacation_photography_session_with_local_photographer_in_miami,united_states,florida_(fl),miami,nil,477.13,-1.0
3013,victoria_tour,canada,british_columbia,vancouver,nil,-1.0,-1.0
3014,vancouver_private_tour,canada,british_columbia,vancouver,nil,580.0,-1.0
3015,whistler_tour,canada,british_columbia,vancouver,nil,-1.0,-1.0
3016,whistler_singletrack_mountain_bike_tour,canada,british_columbia,whistler,"{'lat': 50.116507, 'lng': -122.948062}",139.0,5.0
3017,rome_like_a_local:_customized_private_tour,europe,italy,lazio,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
3018,san_francisco_like_a_local:_customized_private_tour,united_states,california_(ca),san_francisco,nil,47.71,-1.0
3019,moscow_like_a_local:_customized_private_tour,europe,russia,central_russia,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
3020,bordeaux_like_a_local:_customized_private_tour,europe,france,nouvelle-aquitaine,"{'lat': 54.5259614, 'lng': 15.2551187}",46.37,-1.0
3021,60_minute_private_vacation_photography_session_with_local_photographer_in_barcelona,europe,spain,catalonia,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3022,120_minute_private_vacation_photography_session_with_local_photographer_in_amalfi_coast,europe,italy,campania,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
3023,60_minute_private_vacation_photography_session_with_local_photographer_in_amalfi_coast,europe,italy,campania,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3024,30_minute_private_vacation_photography_session_with_local_photographer_in_barcelona,europe,spain,catalonia,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3025,90_minute_private_vacation_photography_session_with_local_photographer_in_amalfi_coast,europe,italy,campania,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,5.0
3026,60_minute_private_vacation_photography_session_with_local_photographer_in_florence,europe,italy,tuscany,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3027,90_minute_private_vacation_photography_session_with_local_photographer_in_florence,europe,italy,tuscany,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
3028,120_minute_private_vacation_photography_session_with_local_photographer_in_florence,europe,italy,tuscany,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
3029,60_minute_private_vacation_photography_session_with_local_photographer_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.428331, 'lng': -123.3691939}",477.13,-1.0
3030,90_minute_private_vacation_photography_session_with_local_photographer_in_barcelona,europe,spain,catalonia,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
3031,120_minute_private_vacation_photography_session_with_local_photographer_in_honolulu,united_states,hawaii_(hi),oahu,nil,886.09,-1.0
3032,30_minute_private_vacation_photography_session_with_local_photographer_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.428331, 'lng': -123.3691939}",340.8,-1.0
3033,90_minute_private_vacation_photography_session_with_local_photographer_in_honolulu,united_states,hawaii_(hi),oahu,nil,681.61,-1.0
3034,90_minute_private_vacation_photography_session_with_local_photographer_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.428331, 'lng': -123.3691939}",681.61,-1.0
3035,the_great_sea_glass_&_seashell_hunt_private_tour,canada,prince_edward_island,things_to_do_in_charlottetown,"{'lat': 46.217712, 'lng': -63.073867}",322.0,5.0
3036,60_minute_private_vacation_photography_session_with_local_photographer_in_honolulu,united_states,hawaii_(hi),oahu,nil,477.13,-1.0
3037,120_minute_private_vacation_photography_session_with_local_photographer_in_london,europe,united_kingdom_(uk),england,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
3038,30_minute_private_vacation_photography_session_with_local_photographer_in_amalfi_coast,europe,italy,campania,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3039,120_minute_private_vacation_photography_session_with_local_photographer_in_victoria,canada,british_columbia,vancouver_island,"{'lat': 48.428331, 'lng': -123.3691939}",886.09,-1.0
3040,60_minute_private_vacation_photography_session_with_local_photographer_in_london,europe,united_kingdom_(uk),england,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3041,"toronto_arts,_food_&_culture_walking_tour_-_local_private_guided_tour",canada,ontario,toronto,"{'lat': 43.753672, 'lng': -79.6089756}",282.5,-1.0
3042,90_minute_private_vacation_photography_session_with_local_photographer_in_london,europe,united_kingdom_(uk),england,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
3043,niagara_falls_half_day_private_tour_for_upto_4_people,canada,ontario,niagara_falls,"{'lat': 43.0756764, 'lng': -79.0856639}",799.0,-1.0
3044,marrakech_like_a_local:_customized_private_tour,africa,morocco,marrakech-tensift-el_haouz_region,"{'lat': -8.783195, 'lng': 34.508523}",40.9,-1.0
3045,private_stanley_park_3-hour_guided_walking_tour_in_vancouver,canada,british_columbia,vancouver,nil,81.79,-1.0
3046,ulaanbaatar_like_a_local:_customized_private_tour,asia,mongolia,ulaanbaatar,"{'lat': 34.047863, 'lng': 100.6196553}",40.9,-1.0
3047,são_paulo_like_a_local:_customized_private_tour,south_america,brazil,state_of_sao_paulo_(sp),"{'lat': -8.783195, 'lng': -55.491477}",40.9,-1.0
3048,new_orleans_like_a_local:_customized_private_tour,united_states,louisiana_(la),new_orleans,nil,40.9,-1.0
3049,santiago_like_a_local:_customized_private_tour,south_america,chile,santiago_metropolitan_region,"{'lat': -8.783195, 'lng': -55.491477}",40.9,-1.0
3050,private_sightseeing_tour:_vancouver_highlights_(4_hrs),canada,british_columbia,vancouver,"{'lat': 49.2043733, 'lng': -122.9339129}",424.0,5.0
3051,canada_place_and_vancouver_waterfront_photography_tour,canada,british_columbia,vancouver,"{'lat': 49.2779117, 'lng': -123.0986452}",103.95,5.0
3052,quebec_city_shore_excursion:_private_walking_tour,canada,quebec,quebec_city,"{'lat': 46.8130864, 'lng': -71.2055932}",19.58,5.0
3053,120_minute_private_vacation_photography_session_with_photographer_in_edinburgh,europe,united_kingdom_(uk),scotland,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,-1.0
3054,30_minute_private_vacation_photography_session_with_photographer_in_edinburgh,europe,united_kingdom_(uk),scotland,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3055,60_minute_private_vacation_photography_session_with_photographer_in_edinburgh,europe,united_kingdom_(uk),scotland,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3056,30_minute_private_vacation_photography_session_with_local_photographer_in_seoul,asia,south_korea,seoul,"{'lat': 34.047863, 'lng': 100.6196553}",340.8,-1.0
3057,60_minute_private_vacation_photography_session_with_local_photographer_in_seoul,asia,south_korea,seoul,"{'lat': 34.047863, 'lng': 100.6196553}",477.13,-1.0
3058,30_minute_private_vacation_photography_session_with_local_photographer_in_madrid,europe,spain,community_of_madrid,"{'lat': 54.5259614, 'lng': 15.2551187}",340.8,-1.0
3059,60_minute_private_vacation_photography_session_with_local_photographer_in_madrid,europe,spain,community_of_madrid,"{'lat': 54.5259614, 'lng': 15.2551187}",477.13,-1.0
3060,90_minute_private_vacation_photography_session_with_local_photographer_in_seoul,asia,south_korea,seoul,"{'lat': 34.047863, 'lng': 100.6196553}",681.61,-1.0
3061,120_minute_private_vacation_photography_session_with_photographer_in_madrid,europe,spain,community_of_madrid,"{'lat': 54.5259614, 'lng': 15.2551187}",886.09,5.0
3062,90_minute_private_vacation_photography_session_with_local_photographer_in_madrid,europe,spain,community_of_madrid,"{'lat': 54.5259614, 'lng': 15.2551187}",681.61,-1.0
3063,vancouver_city_explorer_private_tour,canada,british_columbia,vancouver,nil,145.0,-1.0
3064,private_tour_of_niagara_falls_from_toronto,canada,ontario,toronto,nil,599.0,3.5
